region_id,month,cbr_score,risk_band
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.2734766404430493,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,-0.17377032474973064,Low
Puducherry,2025-10,-0.12391716690307124,Low
Puducherry,2025-10,-0.07406400905641192,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,0.7034113160575722,Critical
Puducherry,2025-10,0.4178442615619222,Emerging
Puducherry,2025-10,-0.3097779057054025,Low
Puducherry,2025-10,0.7034113160575722,Critical
Puducherry,2025-10,-0.3097779057054025,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,0.7034113160575722,Critical
Puducherry,2025-10,-0.35963106355206187,Low
Puducherry,2025-10,-0.12391716690307124,Low
Puducherry,2025-10,-0.17377032474973064,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,-0.2734766404430493,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.2734766404430493,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,-0.17377032474973064,Low
Puducherry,2025-10,-0.12391716690307124,Low
Puducherry,2025-10,-0.07406400905641192,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,0.7034113160575722,Critical
Puducherry,2025-10,-0.3097779057054025,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,0.7034113160575722,Critical
Puducherry,2025-10,-0.3097779057054025,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.07406400905641192,Low
Puducherry,2025-10,-0.12391716690307124,Low
Puducherry,2025-10,-0.17377032474973064,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,-0.2734766404430493,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,0.6037050003642536,Elevated
Puducherry,2025-10,-0.3097779057054025,Low
Puducherry,2025-10,0.07549546448356624,Low
Puducherry,2025-10,0.17520178017688492,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,1.0025302631375284,Critical
Puducherry,2025-10,-0.010658958625446247,Low
Puducherry,2025-10,1.730152430404853,Critical
Puducherry,2025-10,-0.2962260131210962,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,1.730152430404853,Critical
Puducherry,2025-10,-0.2962260131210962,Low
Puducherry,2025-10,1.730152430404853,Critical
Puducherry,2025-10,-0.2962260131210962,Low
Puducherry,2025-10,1.0025302631375284,Critical
Puducherry,2025-10,-0.010658958625446247,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,1.730152430404853,Critical
Puducherry,2025-10,1.1590183214135532,Critical
Puducherry,2025-10,-0.395932328814415,Low
Puducherry,2025-10,0.07549546448356624,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.12391716690307124,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,0.5538518425175941,Elevated
Puducherry,2025-10,1.8730885960965717,Critical
Puducherry,2025-10,-0.7313525411567242,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.4244675694101818,Emerging
Puducherry,2025-10,2.0292713774848092,Critical
Puducherry,2025-10,0.0028929339588600333,Low
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,1.3016492102174846,Critical
Puducherry,2025-10,0.28845998845451,Low
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,1.3016492102174846,Critical
Puducherry,2025-10,0.28845998845451,Low
Puducherry,2025-10,2.756893544752134,Critical
Puducherry,2025-10,-0.28267412053678986,Low
Puducherry,2025-10,2.756893544752134,Critical
Puducherry,2025-10,1.900192381265184,Critical
Puducherry,2025-10,1.900192381265184,Critical
Puducherry,2025-10,-0.28267412053678986,Low
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,0.5740270429501599,Elevated
Puducherry,2025-10,0.4244675694101818,Emerging
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.1253486223302256,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.17377032474973064,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,1.331327167631578,Critical
Puducherry,2025-10,-0.5953449602010524,Low
Puducherry,2025-10,0.07549546448356624,Low
Puducherry,2025-10,0.17520178017688492,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,1.730152430404853,Critical
Puducherry,2025-10,-0.2962260131210962,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,1.730152430404853,Critical
Puducherry,2025-10,1.1590183214135532,Critical
Puducherry,2025-10,-0.2962260131210962,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,1.0025302631375284,Critical
Puducherry,2025-10,-0.010658958625446247,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.2749080958702037,Low
Puducherry,2025-10,0.17520178017688492,Low
Puducherry,2025-10,0.07549546448356624,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.12391716690307124,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.2734766404430493,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,-0.17377032474973064,Low
Puducherry,2025-10,-0.12391716690307124,Low
Puducherry,2025-10,0.6535581582109129,Elevated
Puducherry,2025-10,-0.3097779057054025,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,0.7034113160575722,Critical
Puducherry,2025-10,0.4178442615619222,Emerging
Puducherry,2025-10,0.4178442615619222,Emerging
Puducherry,2025-10,-0.3097779057054025,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.024210851209752526,Low
Puducherry,2025-10,-0.07406400905641192,Low
Puducherry,2025-10,-0.12391716690307124,Low
Puducherry,2025-10,-0.17377032474973064,Low
Puducherry,2025-10,-0.22362348259639003,Low
Puducherry,2025-10,-0.2734766404430493,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-10,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
Puducherry,2025-11,-0.3233297982897087,Low
